,Year,StateAbbr,StateDesc,CityName,GeographicLevel,UniqueID,DataValueTypeID,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CityFIPS,TractFIPS
16222,2016,CA,California,Los Angeles,Census Tract,0644000-06037109500,CrdPrv,14.0,12.2,15.7,"4,303","(34.2738392474, -118.444031541)",644000.0,6037109500.0
16248,2016,CA,California,Los Angeles,Census Tract,0644000-06037188300,CrdPrv,8.5,7.7,9.3,"3,536","(34.1207570221, -118.264136324)",644000.0,6037188300.0
16256,2016,CA,California,Los Angeles,Census Tract,0644000-06037191500,CrdPrv,13.9,12.5,15.5,"5,551","(34.0872608422, -118.296037047)",644000.0,6037191500.0
16284,2016,CA,California,Los Angeles,Census Tract,0644000-06037235201,CrdPrv,13.8,12.6,15.0,"2,781","(33.9745535241, -118.322114827)",644000.0,6037235201.0
16286,2016,CA,California,Los Angeles,Census Tract,0644000-06037195804,CrdPrv,11.2,10.1,12.4,"2,643","(34.0787744025, -118.272819228)",644000.0,6037195804.0
16306,2016,CA,California,Los Angeles,Census Tract,0644000-06037181400,CrdPrv,10.1,9.3,11.0,"4,302","(34.1367193251, -118.208873678)",644000.0,6037181400.0
16325,2016,CA,California,Los Angeles,Census Tract,0644000-06037240900,CrdPrv,17.1,15.7,18.5,"5,620","(33.9344932775, -118.262290508)",644000.0,6037240900.0
16433,2016,CA,California,Los Angeles,Census Tract,0644000-06037186401,CrdPrv,15.4,13.5,17.4,"3,452","(34.1174815106, -118.245512701)",644000.0,6037186401.0
16459,2016,CA,California,Los Angeles,Census Tract,0644000-06037271701,CrdPrv,9.2,8.5,10.0,"5,850","(34.0271150447, -118.419225633)",644000.0,6037271701.0
16502,2016,CA,California,Los Angeles,Census Tract,0644000-06037228420,CrdPrv,20.1,17.9,22.1,"3,150","(34.0082598781, -118.271891363)",644000.0,6037228420.0
16556,2016,CA,California,Los Angeles,Census Tract,0644000-06037239802,CrdPrv,17.4,16.1,18.5,"4,902","(33.9624079359, -118.262948879)",644000.0,6037239802.0
16589,2016,CA,California,Los Angeles,Census Tract,0644000-06037217200,CrdPrv,12.3,11.2,13.5,"3,905","(34.0495840261, -118.342459375)",644000.0,6037217200.0
16626,2016,CA,California,Los Angeles,Census Tract,0644000-06037226700,CrdPrv,19.1,17.1,20.9,"6,170","(34.0173502376, -118.262129449)",644000.0,6037226700.0
16658,2016,CA,California,Los Angeles,Census Tract,0644000-06037127910,CrdPrv,15.4,13.9,17.0,"4,769","(34.197564963, -118.444362419)",644000.0,6037127910.0
16726,2016,CA,California,Los Angeles,Census Tract,0644000-06037134521,CrdPrv,17.1,15.0,19.0,"3,126","(34.2046284228, -118.595209853)",644000.0,6037134521.0
16730,2016,CA,California,Los Angeles,Census Tract,0644000-06037211122,CrdPrv,11.9,10.7,13.2,"3,075","(34.0726793937, -118.289223419)",644000.0,6037211122.0
16748,2016,CA,California,Los Angeles,Census Tract,0644000-06037236202,CrdPrv,16.1,15.0,17.3,"6,192","(34.0170719868, -118.353079171)",644000.0,6037236202.0
16750,2016,CA,California,Los Angeles,Census Tract,0644000-06037212701,CrdPrv,10.8,10.0,11.7,"2,430","(34.0543037081, -118.31931393)",644000.0,6037212701.0
16763,2016,CA,California,Los Angeles,Census Tract,0644000-06037271200,CrdPrv,9.8,8.7,11.1,"2,525","(34.0313916147, -118.442003737)",644000.0,6037271200.0
16788,2016,CA,California,Los Angeles,Census Tract,0644000-06037123601,CrdPrv,12.3,11.4,13.2,"4,995","(34.1779468826, -118.417981122)",644000.0,6037123601.0
16806,2016,CA,California,Los Angeles,Census Tract,0644000-06037261102,CrdPrv,7.8,6.9,8.9,"4,362","(34.1132058606, -118.424885343)",644000.0,6037261102.0
16816,2016,CA,California,Los Angeles,Census Tract,0644000-06037221900,CrdPrv,16.9,14.6,19.4,"3,664","(34.0267693177, -118.289562108)",644000.0,6037221900.0
16865,2016,CA,California,Los Angeles,Census Tract,0644000-06037123020,CrdPrv,14.8,13.1,16.5,"3,432","(34.2047368518, -118.366494595)",644000.0,6037123020.0
16892,2016,CA,California,Los Angeles,Census Tract,0644000-06037117201,CrdPrv,15.0,13.5,16.7,"4,352","(34.2426725458, -118.470089483)",644000.0,6037117201.0
16984,2016,CA,California,Los Angeles,Census Tract,0644000-06037134103,CrdPrv,12.3,11.4,13.2,"4,193","(34.2162595067, -118.579904533)",644000.0,6037134103.0
16985,2016,CA,California,Los Angeles,Census Tract,0644000-06037270300,CrdPrv,10.8,10.2,11.3,"2,364","(34.0397286787, -118.37085022)",644000.0,6037270300.0
17000,2016,CA,California,Los Angeles,Census Tract,0644000-06037209510,CrdPrv,15.7,14.0,17.5,"2,692","(34.0529626386, -118.281958366)",644000.0,6037209510.0
17027,2016,CA,California,Los Angeles,Census Tract,0644000-06037194200,CrdPrv,8.6,7.8,9.4,"3,588","(34.1035088172, -118.374996464)",644000.0,6037194200.0
17050,2016,CA,California,Los Angeles,Census Tract,0644000-06037183820,CrdPrv,16.6,14.7,18.4,"3,464","(34.1039592096, -118.197125174)",644000.0,6037183820.0
17075,2016,CA,California,Los Angeles,Census Tract,0644000-06037143700,CrdPrv,8.5,7.9,9.2,"3,748","(34.1291853205, -118.356773958)",644000.0,6037143700.0
17107,2016,CA,California,Los Angeles,Census Tract,0644000-06037204910,CrdPrv,16.1,14.1,18.2,"3,105","(34.0248828117, -118.195570129)",644000.0,6037204910.0
17114,2016,CA,California,Los Angeles,Census Tract,0644000-06037104401,CrdPrv,15.3,13.4,17.1,"3,357","(34.2670388027, -118.432721629)",644000.0,6037104401.0
17181,2016,CA,California,Los Angeles,Census Tract,0644000-06037239601,CrdPrv,18.6,16.6,20.6,"3,755","(33.972837024, -118.27529767)",644000.0,6037239601.0
17214,2016,CA,California,Los Angeles,Census Tract,0644000-06037264103,CrdPrv,9.3,8.3,10.7,"2,319","(34.0549771259, -118.466276318)",644000.0,6037264103.0
17233,2016,CA,California,Los Angeles,Census Tract,0644000-06037119340,CrdPrv,19.6,17.2,21.9,"3,884","(34.233609042, -118.45190087)",644000.0,6037119340.0
17237,2016,CA,California,Los Angeles,Census Tract,0644000-06037106648,CrdPrv,15.5,13.7,17.2,"3,890","(34.2930983026, -118.455834646)",644000.0,6037106648.0
17303,2016,CA,California,Los Angeles,Census Tract,0644000-06037124902,CrdPrv,12.3,11.0,13.5,"2,766","(34.1702439091, -118.400874584)",644000.0,6037124902.0
17332,2016,CA,California,Los Angeles,Census Tract,0644000-06037210010,CrdPrv,16.1,14.1,18.0,"3,520","(34.0468510322, -118.272312109)",644000.0,6037210010.0
17339,2016,CA,California,Los Angeles,Census Tract,0644000-06037222700,CrdPrv,21.4,19.4,22.8,"3,748","(34.0209196986, -118.285680995)",644000.0,6037222700.0
17344,2016,CA,California,Los Angeles,Census Tract,0644000-06037228220,CrdPrv,19.7,17.6,21.6,"4,389","(34.0060455275, -118.251319295)",644000.0,6037228220.0
17348,2016,CA,California,Los Angeles,Census Tract,0644000-06037208903,CrdPrv,19.1,16.7,21.0,"4,019","(34.0597996378, -118.273359527)",644000.0,6037208903.0
17351,2016,CA,California,Los Angeles,Census Tract,0644000-06037109800,CrdPrv,11.5,10.7,12.5,"4,565","(34.2537114493, -118.481597345)",644000.0,6037109800.0
17386,2016,CA,California,Los Angeles,Census Tract,0644000-06037122122,CrdPrv,16.7,15.0,18.2,"2,439","(34.2198524847, -118.373377651)",644000.0,6037122122.0
17395,2016,CA,California,Los Angeles,Census Tract,0644000-06037212620,CrdPrv,13.0,11.9,14.1,"4,341","(34.0563607332, -118.313059696)",644000.0,6037212620.0
17398,2016,CA,California,Los Angeles,Census Tract,0644000-06037123303,CrdPrv,14.0,13.0,15.1,"3,301","(34.1972752486, -118.411603672)",644000.0,6037123303.0
17430,2016,CA,California,Los Angeles,Census Tract,0644000-06037262802,CrdPrv,7.1,6.7,7.7,"3,759","(34.0421833588, -118.508279177)",644000.0,6037262802.0
17435,2016,CA,California,Los Angeles,Census Tract,0644000-06037211804,CrdPrv,10.6,9.5,11.9,"3,221","(34.0671619069, -118.306606729)",644000.0,6037211804.0
17449,2016,CA,California,Los Angeles,Census Tract,0644000-06037141102,CrdPrv,9.3,8.3,10.4,"2,869","(34.1490974052, -118.432312597)",644000.0,6037141102.0
17452,2016,CA,California,Los Angeles,Census Tract,0644000-06037216100,CrdPrv,8.1,7.6,8.7,"2,289","(34.0569255752, -118.337972035)",644000.0,6037216100.0
17455,2016,CA,California,Los Angeles,Census Tract,0644000-06037218701,CrdPrv,11.8,11.0,12.6,"2,430","(34.0373888695, -118.333305748)",644000.0,6037218701.0
17537,2016,CA,California,Los Angeles,Census Tract,0644000-06037125502,CrdPrv,11.5,10.6,12.6,"3,083","(34.156628664, -118.365544665)",644000.0,6037125502.0
17559,2016,CA,California,Los Angeles,Census Tract,0644000-06037141700,CrdPrv,8.2,7.3,9.3,"3,091","(34.1379876947, -118.437643799)",644000.0,6037141700.0
17646,2016,CA,California,Los Angeles,Census Tract,0644000-06037214100,CrdPrv,9.4,8.4,10.6,"3,944","(34.0746640125, -118.339273859)",644000.0,6037214100.0
17768,2016,CA,California,Los Angeles,Census Tract,0644000-06037221500,CrdPrv,15.8,14.4,17.2,"3,507","(34.034845517, -118.304637181)",644000.0,6037221500.0
17790,2016,CA,California,Los Angeles,Census Tract,0644000-06037102105,CrdPrv,12.9,12.1,13.7,"1,731","(34.2098714343, -118.349263911)",644000.0,6037102105.0
17823,2016,CA,California,Los Angeles,Census Tract,0644000-06037125401,CrdPrv,10.6,9.5,11.7,"4,024","(34.1626065617, -118.374304667)",644000.0,6037125401.0
17954,2016,CA,California,Los Angeles,Census Tract,0644000-06037236400,CrdPrv,9.6,8.7,10.8,"4,113","(34.0067000914, -118.351261498)",644000.0,6037236400.0
17955,2016,CA,California,Los Angeles,Census Tract,0644000-06037197420,CrdPrv,12.8,11.4,14.3,"3,509","(34.0832000638, -118.257185528)",644000.0,6037197420.0
17962,2016,CA,California,Los Angeles,Census Tract,0644000-06037218220,CrdPrv,14.1,12.8,15.5,"4,358","(34.0434012038, -118.334891927)",644000.0,6037218220.0
17972,2016,CA,California,Los Angeles,Census Tract,0644000-06037199700,CrdPrv,14.6,12.9,16.2,"3,411","(34.0675902939, -118.220219837)",644000.0,6037199700.0
17998,2016,CA,California,Los Angeles,Census Tract,0644000-06037269500,CrdPrv,7.7,7.0,8.5,"4,043","(34.043408633, -118.393837242)",644000.0,6037269500.0
18011,2016,CA,California,Los Angeles,Census Tract,0644000-06037117303,CrdPrv,10.1,9.3,11.1,"3,512","(34.2281098924, -118.491281332)",644000.0,6037117303.0
18037,2016,CA,California,Los Angeles,Census Tract,0644000-06037209103,CrdPrv,19.9,17.4,22.2,"3,216","(34.0571099726, -118.264030166)",644000.0,6037209103.0
18056,2016,CA,California,Los Angeles,Census Tract,0644000-06037115202,CrdPrv,10.8,10.1,11.6,"4,828","(34.2338376263, -118.537775488)",644000.0,6037115202.0
18072,2016,CA,California,Los Angeles,Census Tract,0644000-06037104320,CrdPrv,15.1,13.2,16.8,"5,998","(34.2731324072, -118.420249125)",644000.0,6037104320.0
18135,2016,CA,California,Los Angeles,Census Tract,0644000-06037219020,CrdPrv,14.7,13.3,16.1,"4,798","(34.0222083339, -118.322672929)",644000.0,6037219020.0
18150,2016,CA,California,Los Angeles,Census Tract,0644000-06037135114,CrdPrv,9.6,8.7,10.7,"4,445","(34.1873412215, -118.603857216)",644000.0,6037135114.0
18152,2016,CA,California,Los Angeles,Census Tract,0644000-06037221120,CrdPrv,17.5,15.4,19.7,"3,373","(34.0421000864, -118.287897183)",644000.0,6037221120.0
18222,2016,CA,California,Los Angeles,Census Tract,0644000-06037121102,CrdPrv,13.6,12.4,14.7,"2,721","(34.2423590785, -118.38143257)",644000.0,6037121102.0
18364,2016,CA,California,Los Angeles,Census Tract,0644000-06037274100,CrdPrv,9.2,8.3,10.2,"4,418","(33.987522384, -118.448922142)",644000.0,6037274100.0
18449,2016,CA,California,Los Angeles,Census Tract,0644000-06037237201,CrdPrv,16.1,15.1,17.2,"3,506","(33.9857256552, -118.299114927)",644000.0,6037237201.0
18475,2016,CA,California,Los Angeles,Census Tract,0644000-06037123010,CrdPrv,16.9,15.2,18.6,"4,580","(34.2027436818, -118.374571674)",644000.0,6037123010.0
18502,2016,CA,California,Los Angeles,Census Tract,0644000-06037294820,CrdPrv,18.4,16.5,20.2,"3,579","(33.779781962, -118.265625774)",644000.0,6037294820.0
18503,2016,CA,California,Los Angeles,Census Tract,0644000-06037237500,CrdPrv,18.7,16.9,20.3,"2,675","(33.9783022942, -118.289309353)",644000.0,6037237500.0
18504,2016,CA,California,Los Angeles,Census Tract,0644000-06037190401,CrdPrv,11.5,10.3,13.0,"3,135","(34.1035718535, -118.302786649)",644000.0,6037190401.0
18589,2016,CA,California,Los Angeles,Census Tract,0644000-06037134304,CrdPrv,10.6,9.7,11.5,"2,882","(34.2139331058, -118.610286797)",644000.0,6037134304.0
18606,2016,CA,California,Los Angeles,Census Tract,0644000-06037229300,CrdPrv,20.9,18.6,22.8,"5,498","(33.9980716167, -118.269670937)",644000.0,6037229300.0
18673,2016,CA,California,Los Angeles,Census Tract,0644000-06037232300,CrdPrv,15.6,14.6,16.6,"3,926","(33.9974227609, -118.298184106)",644000.0,6037232300.0
18700,2016,CA,California,Los Angeles,Census Tract,0644000-06037189902,CrdPrv,10.5,9.2,12.0,"4,971","(34.0961800486, -118.349005055)",644000.0,6037189902.0
18835,2016,CA,California,Los Angeles,Census Tract,0644000-06037224020,CrdPrv,17.4,16.2,18.5,"2,789","(34.0304827982, -118.268656933)",644000.0,6037224020.0
18845,2016,CA,California,Los Angeles,Census Tract,0644000-06037275102,CrdPrv,13.9,12.5,15.3,"4,226","(33.9979538463, -118.410759401)",644000.0,6037275102.0
18871,2016,CA,California,Los Angeles,Census Tract,0644000-06037295103,CrdPrv,9.3,8.8,9.9,"4,875","(33.7624797202, -118.296321498)",644000.0,6037295103.0
18884,2016,CA,California,Los Angeles,Census Tract,0644000-06037297601,CrdPrv,11.5,10.6,12.4,"2,594","(33.7132233901, -118.287494137)",644000.0,6037297601.0
18899,2016,CA,California,Los Angeles,Census Tract,0644000-06037275302,CrdPrv,9.1,8.5,9.8,"4,775","(33.9830659906, -118.432612551)",644000.0,6037275302.0
18942,2016,CA,California,Los Angeles,Census Tract,0644000-06037111204,CrdPrv,8.4,7.8,9.2,"5,859","(34.2620487933, -118.548883146)",644000.0,6037111204.0
18976,2016,CA,California,Los Angeles,Census Tract,0644000-06037207101,CrdPrv,12.2,10.8,13.7,"3,047","(34.0612027117, -118.244817694)",644000.0,6037207101.0
19012,2016,CA,California,Los Angeles,Census Tract,0644000-06037201700,CrdPrv,12.9,11.7,14.3,"5,093","(34.0674315365, -118.170888516)",644000.0,6037201700.0
19047,2016,CA,California,Los Angeles,Census Tract,0644000-06037143603,CrdPrv,9.8,8.9,10.7,"2,222","(34.1444869389, -118.372017203)",644000.0,6037143603.0
19061,2016,CA,California,Los Angeles,Census Tract,0644000-06037109400,CrdPrv,11.9,10.8,13.2,"3,720","(34.2687176476, -118.455696885)",644000.0,6037109400.0
19136,2016,CA,California,Los Angeles,Census Tract,0644000-06037194102,CrdPrv,8.8,7.8,9.9,"3,458","(34.1168666224, -118.366247827)",644000.0,6037194102.0
19151,2016,CA,California,Los Angeles,Census Tract,0644000-06037120107,CrdPrv,18.4,16.2,20.4,"3,818","(34.2263930774, -118.456550658)",644000.0,6037120107.0
19155,2016,CA,California,Los Angeles,Census Tract,0644000-06037137201,CrdPrv,11.2,10.2,12.3,"5,270","(34.17319139, -118.615139923)",644000.0,6037137201.0
19217,2016,CA,California,Los Angeles,Census Tract,0644000-06037117302,CrdPrv,9.9,9.1,10.8,"4,914","(34.2381437681, -118.498742162)",644000.0,6037117302.0
19247,2016,CA,California,Los Angeles,Census Tract,0644000-06037191302,CrdPrv,13.3,12.2,14.3,"2,422","(34.0962277312, -118.288403656)",644000.0,6037191302.0
19258,2016,CA,California,Los Angeles,Census Tract,0644000-06037218400,CrdPrv,14.3,13.0,15.8,"4,714","(34.0369278442, -118.35923416)",644000.0,6037218400.0
19276,2016,CA,California,Los Angeles,Census Tract,0644000-06037128220,CrdPrv,13.2,11.8,14.5,"3,011","(34.1835533525, -118.435576663)",644000.0,6037128220.0
19301,2016,CA,California,Los Angeles,Census Tract,0644000-06037213310,CrdPrv,15.0,13.4,16.6,"3,477","(34.0508743075, -118.297891541)",644000.0,6037213310.0
19308,2016,CA,California,Los Angeles,Census Tract,0644000-06037231210,CrdPrv,18.8,17.1,20.4,"3,688","(34.0145285033, -118.298028205)",644000.0,6037231210.0
19349,2016,CA,California,Los Angeles,Census Tract,0644000-06037293307,CrdPrv,14.2,13.0,15.4,"2,306","(33.7873711959, -118.303531473)",644000.0,6037293307.0
19397,2016,CA,California,Los Angeles,Census Tract,0644000-06037243000,CrdPrv,17.1,15.8,18.3,"6,769","(33.9395183258, -118.233691939)",644000.0,6037243000.0
19421,2016,CA,California,Los Angeles,Census Tract,0644000-06037203600,CrdPrv,16.8,14.7,18.8,"5,394","(34.0513394899, -118.209513908)",644000.0,6037203600.0
19429,2016,CA,California,Los Angeles,Census Tract,0644000-06037273300,CrdPrv,12.7,11.1,14.5,"3,695","(33.9955518466, -118.472203731)",644000.0,6037273300.0
19447,2016,CA,California,Los Angeles,Census Tract,0644000-06037240500,CrdPrv,19.1,17.3,20.8,"5,655","(33.9469248271, -118.275663002)",644000.0,6037240500.0
19460,2016,CA,California,Los Angeles,Census Tract,0644000-06037137502,CrdPrv,9.2,8.2,10.2,"4,202","(34.163451866, -118.597691589)",644000.0,6037137502.0
19545,2016,CA,California,Los Angeles,Census Tract,0644000-06037195500,CrdPrv,9.6,8.7,10.5,"4,971","(34.0881865248, -118.264612258)",644000.0,6037195500.0
19621,2016,CA,California,Los Angeles,Census Tract,0644000-06037183810,CrdPrv,15.8,13.6,18.1,"4,369","(34.1073650314, -118.197849504)",644000.0,6037183810.0
19644,2016,CA,California,Los Angeles,Census Tract,0644000-06037218702,CrdPrv,15.6,14.4,16.8,"2,176","(34.0334073552, -118.333776513)",644000.0,6037218702.0
19647,2016,CA,California,Los Angeles,Census Tract,0644000-06037123103,CrdPrv,14.3,12.7,15.8,"4,165","(34.1908710923, -118.365450765)",644000.0,6037123103.0
19717,2016,CA,California,Los Angeles,Census Tract,0644000-06037234800,CrdPrv,13.0,11.9,14.1,"3,426","(33.9818234171, -118.322082647)",644000.0,6037234800.0
19773,2016,CA,California,Los Angeles,Census Tract,0644000-06037220000,CrdPrv,13.8,12.5,15.2,"5,345","(34.0278406848, -118.340192784)",644000.0,6037220000.0
19898,2016,CA,California,Los Angeles,Census Tract,0644000-06037195600,CrdPrv,11.8,10.5,13.2,"3,340","(34.0808254216, -118.265548243)",644000.0,6037195600.0
19929,2016,CA,California,Los Angeles,Census Tract,0644000-06037133000,CrdPrv,12.8,11.8,14.0,"4,449","(34.1953354274, -118.557733304)",644000.0,6037133000.0
19936,2016,CA,California,Los Angeles,Census Tract,0644000-06037183222,CrdPrv,10.2,9.5,11.0,"3,483","(34.1291804234, -118.197337565)",644000.0,6037183222.0
19948,2016,CA,California,Los Angeles,Census Tract,0644000-06037238200,CrdPrv,13.4,12.4,14.4,"5,267","(33.9634957649, -118.297977675)",644000.0,6037238200.0
19986,2016,CA,California,Los Angeles,Census Tract,0644000-06037264000,CrdPrv,7.1,6.4,8.2,"3,358","(34.0545498032, -118.48150193)",644000.0,6037264000.0
20009,2016,CA,California,Los Angeles,Census Tract,0644000-06037201503,CrdPrv,15.6,13.5,17.3,"3,323","(34.0851725672, -118.173900706)",644000.0,6037201503.0
20093,2016,CA,California,Los Angeles,Census Tract,0644000-06037139001,CrdPrv,9.8,8.8,10.8,"4,767","(34.1754113151, -118.511718091)",644000.0,6037139001.0
20098,2016,CA,California,Los Angeles,Census Tract,0644000-06037190402,CrdPrv,13.5,12.2,14.9,"2,487","(34.1035490831, -118.307151432)",644000.0,6037190402.0
20204,2016,CA,California,Los Angeles,Census Tract,0644000-06037143602,CrdPrv,9.2,8.1,10.4,"4,260","(34.1451143618, -118.387498328)",644000.0,6037143602.0
20221,2016,CA,California,Los Angeles,Census Tract,0644000-06037267700,CrdPrv,9.6,8.5,10.7,"2,990","(34.0387144175, -118.444161177)",644000.0,6037267700.0
20242,2016,CA,California,Los Angeles,Census Tract,0644000-06037201120,CrdPrv,14.6,12.8,16.3,"4,097","(34.0949515401, -118.16367665)",644000.0,6037201120.0
20285,2016,CA,California,Los Angeles,Census Tract,0644000-06037214600,CrdPrv,9.4,8.2,10.9,"2,411","(34.0727874498, -118.365644433)",644000.0,6037214600.0
20301,2016,CA,California,Los Angeles,Census Tract,0644000-06037231500,CrdPrv,14.2,12.9,15.4,"4,752","(34.0072776587, -118.310826604)",644000.0,6037231500.0
20309,2016,CA,California,Los Angeles,Census Tract,0644000-06037115301,CrdPrv,9.9,9.0,10.8,"4,156","(34.2426639, -118.548475868)",644000.0,6037115301.0
20350,2016,CA,California,Los Angeles,Census Tract,0644000-06037124000,CrdPrv,9.2,8.2,10.4,"4,550","(34.1625023029, -118.404936267)",644000.0,6037124000.0
20369,2016,CA,California,Los Angeles,Census Tract,0644000-06037102107,CrdPrv,11.5,10.7,12.4,"3,851","(34.24047302, -118.338008066)",644000.0,6037102107.0
20373,2016,CA,California,Los Angeles,Census Tract,0644000-06037211000,CrdPrv,8.3,7.9,8.9,"4,431","(34.0677859357, -118.331741474)",644000.0,6037211000.0
20381,2016,CA,California,Los Angeles,Census Tract,0644000-06037267200,CrdPrv,8.8,7.9,9.7,"5,927","(34.0456464831, -118.437205672)",644000.0,6037267200.0
20396,2016,CA,California,Los Angeles,Census Tract,0644000-06037215101,CrdPrv,9.9,9.0,11.1,"2,477","(34.0636505432, -118.354008324)",644000.0,6037215101.0
20447,2016,CA,California,Los Angeles,Census Tract,0644000-06037294301,CrdPrv,11.8,10.4,13.2,"2,448","(33.7946618722, -118.279552663)",644000.0,6037294301.0
20469,2016,CA,California,Los Angeles,Census Tract,0644000-06037113102,CrdPrv,8.8,8.0,9.7,"2,828","(34.2653031287, -118.568592213)",644000.0,6037113102.0
20490,2016,CA,California,Los Angeles,Census Tract,0644000-06037209401,CrdPrv,17.4,15.6,19.2,"3,914","(34.0567212014, -118.281524753)",644000.0,6037209401.0
20497,2016,CA,California,Los Angeles,Census Tract,0644000-06037222500,CrdPrv,16.1,14.6,17.6,"4,963","(34.0218497402, -118.304550786)",644000.0,6037222500.0
20533,2016,CA,California,Los Angeles,Census Tract,0644000-06037209102,CrdPrv,18.8,16.5,20.9,"5,267","(34.0551862338, -118.267521239)",644000.0,6037209102.0
20536,2016,CA,California,Los Angeles,Census Tract,0644000-06037132700,CrdPrv,14.6,13.3,15.9,"4,912","(34.1899650373, -118.526177582)",644000.0,6037132700.0
20573,2016,CA,California,Los Angeles,Census Tract,0644000-06037294120,CrdPrv,16.3,14.5,18.0,"2,370","(33.7957796815, -118.24757625)",644000.0,6037294120.0
20607,2016,CA,California,Los Angeles,Census Tract,0644000-06037124102,CrdPrv,13.3,11.9,14.7,"3,549","(34.1757824697, -118.383398788)",644000.0,6037124102.0
20620,2016,CA,California,Los Angeles,Census Tract,0644000-06037208501,CrdPrv,10.1,9.0,11.3,"2,656","(34.0695316124, -118.271946293)",644000.0,6037208501.0
20633,2016,CA,California,Los Angeles,Census Tract,0644000-06037187101,CrdPrv,10.1,9.2,11.1,"3,235","(34.1154498574, -118.25905979)",644000.0,6037187101.0
20695,2016,CA,California,Los Angeles,Census Tract,0644000-06037239202,CrdPrv,20.1,18.1,22.0,"4,724","(33.9856781926, -118.264976488)",644000.0,6037239202.0
20702,2016,CA,California,Los Angeles,Census Tract,0644000-06037276100,CrdPrv,9.9,9.2,10.7,"5,592","(33.9759315085, -118.373020564)",644000.0,6037276100.0
20772,2016,CA,California,Los Angeles,Census Tract,0644000-06037265602,CrdPrv,7.6,7.0,8.3,"3,042","(34.0602409095, -118.434156965)",644000.0,6037265602.0
20833,2016,CA,California,Los Angeles,Census Tract,0644000-06037264102,CrdPrv,8.8,7.8,9.9,"2,873","(34.0595085921, -118.469377107)",644000.0,6037264102.0
20905,2016,CA,California,Los Angeles,Census Tract,0644000-06037239201,CrdPrv,19.3,17.4,21.1,"3,562","(33.9857804927, -118.277169893)",644000.0,6037239201.0
20927,2016,CA,California,Los Angeles,Census Tract,0644000-06037277400,CrdPrv,13.8,12.4,15.1,"1,533","(33.9490354047, -118.374348559)",644000.0,6037277400.0
20936,2016,CA,California,Los Angeles,Census Tract,0644000-06037135201,CrdPrv,9.7,9.0,10.5,"2,620","(34.1883200873, -118.627442006)",644000.0,6037135201.0
20983,2016,CA,California,Los Angeles,Census Tract,0644000-06037201301,CrdPrv,13.2,11.6,14.7,"3,442","(34.088223955, -118.187808146)",644000.0,6037201301.0
21016,2016,CA,California,Los Angeles,Census Tract,0644000-06037125200,CrdPrv,12.1,11.0,13.2,"3,524","(34.1648986965, -118.383364762)",644000.0,6037125200.0
21056,2016,CA,California,Los Angeles,Census Tract,0644000-06037132101,CrdPrv,12.0,10.7,13.1,"4,259","(34.1902624666, -118.495655214)",644000.0,6037132101.0
21140,2016,CA,California,Los Angeles,Census Tract,0644000-06037189201,CrdPrv,12.4,10.8,14.3,"3,293","(34.1035828725, -118.296160498)",644000.0,6037189201.0
21161,2016,CA,California,Los Angeles,Census Tract,0644000-06037271902,CrdPrv,10.1,9.0,11.3,"3,877","(34.009628943, -118.431677112)",644000.0,6037271902.0
21186,2016,CA,California,Los Angeles,Census Tract,0644000-06037273800,CrdPrv,9.5,8.8,10.4,"3,107","(33.9927101282, -118.451262247)",644000.0,6037273800.0
21203,2016,CA,California,Los Angeles,Census Tract,0644000-06037222001,CrdPrv,14.0,12.5,15.5,"3,237","(34.0281954365, -118.313280547)",644000.0,6037222001.0
21206,2016,CA,California,Los Angeles,Census Tract,0644000-06037292000,CrdPrv,14.3,13.0,15.6,"6,542","(33.8496438622, -118.299890609)",644000.0,6037292000.0
21209,2016,CA,California,Los Angeles,Census Tract,0644000-06037189904,CrdPrv,11.8,10.4,13.3,"2,260","(34.0997190854, -118.346792909)",644000.0,6037189904.0
21256,2016,CA,California,Los Angeles,Census Tract,0644000-06037272302,CrdPrv,12.1,10.9,13.3,"4,074","(34.0021096089, -118.427441888)",644000.0,6037272302.0
21280,2016,CA,California,Los Angeles,Census Tract,0644000-06037115403,CrdPrv,13.2,12.0,14.5,"3,188","(34.2247342738, -118.531729893)",644000.0,6037115403.0
21340,2016,CA,California,Los Angeles,Census Tract,0644000-06037122420,CrdPrv,14.4,12.8,16.2,"5,050","(34.2036100395, -118.383284233)",644000.0,6037122420.0
21349,2016,CA,California,Los Angeles,Census Tract,0644000-06037132102,CrdPrv,12.7,11.7,13.7,"5,310","(34.2020957642, -118.497369113)",644000.0,6037132102.0
21361,2016,CA,California,Los Angeles,Census Tract,0644000-06037213201,CrdPrv,13.9,12.4,15.5,"4,198","(34.0526558378, -118.30453012)",644000.0,6037213201.0
21431,2016,CA,California,Los Angeles,Census Tract,0644000-06037181600,CrdPrv,11.5,10.3,13.1,"4,352","(34.1297233939, -118.209740658)",644000.0,6037181600.0
21484,2016,CA,California,Los Angeles,Census Tract,0644000-06037206050,CrdPrv,15.0,13.7,16.2,"2,146","(34.0315250662, -118.222788675)",644000.0,6037206050.0
21580,2016,CA,California,Los Angeles,Census Tract,0644000-06037208902,CrdPrv,20.6,18.3,22.6,"2,339","(34.0564462172, -118.272372065)",644000.0,6037208902.0
